,datadate,transaction_no,client_name,country,state,industry,credit_rating,product_category,start_date,end_date,currency,on_bs_amount_aud,off_bs_amount_aud,undrawn_amount_aud,watchlist_stage,department,anzsic_2006_division,anzsic_2006_subdivision,anzsic_2006_group,cpt_industry_classification,ho_industry_classification,product_type,loan_purpose,rating_category,credit_group,security_category,ppp_category,cre_category
574,2020-11-30,70-175-7182,Ryan-Mosciski,CN,NSW,,01,Corporate Bond,2021-07-27,2025-02-25,PHP,16903594,24013884,38041751,Stage 1,SFD,A,A04,A04e,A,D01,Corporate Bond05,Internal Refinance,AA above,R,Mortgage,,residential
575,2020-11-30,57-251-5665,Huels-Ward,CN,ACT,Real Estate Investment Trusts,10,Loan,2021-12-08,2025-10-28,PHP,49393127,19608590,22809047,,TFD,B,B04,B04c,B,C01,Loan05,Internal Refinance,AA above,H,Credit,ppp1,hotel
576,2020-11-30,48-973-6222,"Armstrong, Sawayn and Spinka",GB,NSW,Biotechnology: Biological Products (No Diagnostic Substances),10,Corporate Bond,2022-01-17,2025-12-01,RUB,22475251,20877244,9239789,Stage 1,CBD,F,F01,F01e,F,F01,Corporate Bond01,General Purpose,No Rating,A,Pledge,ppp4,office
577,2020-11-30,12-828-3230,McCullough Inc,NZ,WA,Radio And Television Broadcasting And Communications Equipment,01,Trade Finance,2021-05-15,2025-04-18,CNY,9346951,7982238,13538085,Stage 1,BNE,E,E03,E03a,E,C01,Trade Finance03,Internal Refinance,No Rating,M,Pledge,ppp4,hotel
578,2020-11-30,73-671-3121,"Schinner, Borer and MacGyver",NZ,WA,RETAIL: Building Materials,17,Corporate Bond,2022-11-20,2025-02-22,PHP,9632316,37182074,15256405,,MEL,C,C06,C06f,C,D01,Corporate Bond06,General Purpose,No Rating,S,Guarantee,ppp1,hotel
579,2020-11-30,77-592-6537,Maggio-Miller,HK,ACT,EDP Services,21,Corporate Bond,2023-07-04,2025-01-05,CNY,11656441,19087893,12420222,,TFD,D,D06,D06a,D,F01,Corporate Bond03,External Refinance,AA above,M,Pledge,ppp1,office
580,2020-11-30,56-996-4577,Tremblay and Sons,CN,QLD,EDP Services,19,Trade Finance,2022-02-25,2025-01-29,TZS,47679451,28013962,20246921,Stage 1,MEL,B,B02,B02c,B,F01,Trade Finance06,External Refinance,No Rating,T,Guarantee,ppp1,residential
581,2020-11-30,58-467-4630,Harris Inc,NZ,QLD,Marine Transportation,08,Trade Finance,2023-02-04,2025-09-15,BMD,30975058,44889196,43249625,Stage 2,SFD,D,D06,D06c,D,C01,Trade Finance04,General Purpose,BB above,H,Credit,ppp4,residential
582,2020-11-30,14-236-9157,"Bernier, Corkery and Brekke",NZ,TAS,Medical/Nursing Services,05,Trade Finance,2021-09-24,2024-12-10,IRR,9997541,11470998,8654729,Stage 1,PER,B,B04,B04c,B,F01,Trade Finance01,General Purpose,No Rating,B,Mortgage,,residential
583,2020-11-30,23-495-0553,"Sawayn, Terry and Torp",CN,TAS,,13,Corporate Bond,2023-09-21,2025-03-20,EUR,15655326,8024699,12148399,Stage 2,MEL,F,F01,F01e,F,E01,Corporate Bond06,External Refinance,AA above,S,Pledge,,logistics
584,2020-11-30,24-778-6059,Cummings-Treutel,NZ,TAS,,17,Corporate Bond,2021-07-12,2025-02-27,PKR,44987248,31531210,15998869,Stage 1,SFD,C,C05,C05c,C,A01,Corporate Bond01,General Purpose,AA above,C,Pledge,,
585,2020-11-30,81-036-8068,Robel LLC,NZ,TAS,Major Pharmaceuticals,03,Corporate Bond,2023-04-23,2025-09-02,SEK,4357184,12402385,26284419,Stage 2,CBD,E,E04,E04f,E,B01,Corporate Bond03,Internal Refinance,AA above,R,Pledge,,logistics
586,2020-11-30,95-060-6876,Huel-Mayert,NZ,ACT,Military/Government/Technical,16,Loan,2020-12-07,2025-04-27,IDR,39333543,7162145,29128198,Stage 2,BNE,C,C03,C03f,C,C01,Loan05,External Refinance,BB above,H,Mortgage,ppp3,residential
587,2020-11-30,53-884-4674,Heidenreich Inc,GB,WA,Real Estate Investment Trusts,07,Loan,2022-12-20,2025-02-24,ARS,25124380,43100149,3988189,Stage 2,BNE,D,D05,D05f,D,F01,Loan02,General Purpose,AA above,H,Pledge,ppp3,office
588,2020-11-30,65-406-6672,"Rogahn, Gibson and Thiel",US,ACT,Major Pharmaceuticals,12,Loan,2022-02-22,2025-07-08,EUR,43736523,41767970,16446615,Stage 2,BNE,E,E05,E05c,E,A01,Loan05,General Purpose,BB above,R,Mortgage,ppp4,hotel
589,2020-11-30,36-590-7959,Bradtke-Schmitt,HK,TAS,Biotechnology: Laboratory Analytical Instruments,13,Corporate Bond,2020-01-10,2025-09-07,IDR,10600698,1859776,14036431,Stage 2,PER,D,D05,D05e,D,E01,Corporate Bond06,General Purpose,No Rating,B,Guarantee,ppp2,logistics
590,2020-11-30,92-226-1693,Hagenes-Steuber,CN,ACT,Major Pharmaceuticals,17,Corporate Bond,2020-12-15,2025-05-04,SYP,16700205,14027665,23985593,,PER,F,F05,F05c,F,D01,Corporate Bond05,External Refinance,AA above,H,Pledge,ppp3,office
591,2020-11-30,96-374-4357,Lynch-Reichel,NZ,TAS,Savings Institutions,05,Trade Finance,2022-09-30,2025-05-13,IDR,22099315,41975617,24443864,Stage 2,MEL,C,C06,C06f,C,A01,Trade Finance03,External Refinance,BB above,L,Guarantee,ppp3,office
592,2020-11-30,27-012-5185,Pouros LLC,AU,ACT,Restaurants,10,Loan,2021-05-13,2025-05-17,RUB,37546970,40245778,26283947,,CBD,C,C04,C04d,C,F01,Loan01,External Refinance,AA above,P,Guarantee,,
593,2020-11-30,43-746-3106,Lang-Beatty,HK,NSW,Major Banks,01,Loan,2019-12-06,2025-01-10,CNY,39522273,42828438,33607848,Stage 1,MEL,D,D01,D01e,D,E01,Loan03,General Purpose,No Rating,L,Guarantee,,logistics
594,2020-11-30,08-824-7213,Daniel Group,AU,VIC,,10,Loan,2021-12-12,2025-08-13,IDR,13175780,3548532,21921229,,SFD,F,F03,F03f,F,C01,Loan06,External Refinance,BB above,D,Mortgage,,residential
595,2020-11-30,03-516-2694,Gulgowski-Gleichner,HK,ACT,Major Banks,02,Loan,2023-01-11,2025-02-25,RSD,39751400,7253048,26610390,Stage 1,CBD,A,A02,A02f,A,A01,Loan03,General Purpose,AA above,G,Pledge,ppp4,hotel
596,2020-11-30,86-231-0911,Kunze and Sons,GB,ACT,,16,Loan,2021-04-06,2025-08-20,IDR,26378941,7298187,4105853,Stage 2,BNE,D,D03,D03d,D,D01,Loan01,Internal Refinance,BB above,K,Credit,ppp4,residential
597,2020-11-30,81-316-3342,"Rohan, McDermott and Kuphal",CN,VIC,Restaurants,14,Corporate Bond,2022-11-04,2024-12-16,SEK,5112737,17298107,47385818,Stage 2,BNE,F,F05,F05b,F,A01,Corporate Bond05,General Purpose,No Rating,R,Pledge,ppp4,logistics
598,2020-11-30,81-846-8338,Feest-Lubowitz,GB,QLD,,19,Corporate Bond,2020-11-27,2024-12-08,COP,25833453,47952338,24631801,Stage 1,TFD,A,A03,A03b,A,F01,Corporate Bond02,Internal Refinance,No Rating,F,Pledge,ppp4,
599,2020-11-30,35-364-0129,O'Reilly-McKenzie,CN,QLD,Industrial Machinery/Components,13,Corporate Bond,2022-05-11,2025-07-04,IDR,18513948,33641068,45327826,Stage 1,TFD,B,B04,B04e,B,A01,Corporate Bond05,External Refinance,No Rating,O,Mortgage,ppp3,logistics
600,2020-12-31,07-586-5647,Swaniawski LLC,AU,WA,Computer Manufacturing,21,Loan,2020-12-28,2025-07-15,CZK,33932178,39690849,49531811,,SFD,F,F02,F02b,F,C01,Loan02,General Purpose,BB above,S,Guarantee,ppp3,office
601,2020-12-31,38-890-1733,Bayer-Lind,GB,VIC,Investment Bankers/Brokers/Service,21,Trade Finance,2021-07-26,2025-01-17,EUR,12873411,13233598,2348735,Stage 1,PER,E,E02,E02a,E,D01,Trade Finance04,General Purpose,AA above,B,Guarantee,ppp3,
602,2020-12-31,08-354-4128,"Mante, Olson and Schneider",AU,WA,Computer Software: Prepackaged Software,04,Corporate Bond,2021-09-20,2025-09-16,CNY,27499676,42165508,1034139,Stage 2,TFD,A,A05,A05c,A,E01,Corporate Bond05,Internal Refinance,No Rating,M,Guarantee,ppp2,office
603,2020-12-31,00-805-9469,"Rutherford, Marks and Schinner",NZ,NSW,Real Estate Investment Trusts,13,Loan,2022-02-25,2025-06-21,SEK,8440700,45066633,30954685,,PER,E,E03,E03c,E,F01,Loan03,Internal Refinance,No Rating,R,Guarantee,ppp1,
604,2020-12-31,02-497-4502,"Pagac, Stehr and Goyette",US,QLD,,20,Trade Finance,2023-05-13,2025-03-11,BRL,41752581,35958140,11397581,Stage 2,PER,A,A06,A06f,A,B01,Trade Finance04,General Purpose,No Rating,P,Guarantee,ppp3,office
605,2020-12-31,77-302-6693,Mohr-Blanda,HK,QLD,"Computer Software: Programming, Data Processing",12,Trade Finance,2020-12-25,2025-10-23,ARS,27520931,198974,49643198,Stage 2,PER,B,B01,B01b,B,E01,Trade Finance04,General Purpose,No Rating,M,Pledge,ppp2,office
606,2020-12-31,04-852-8771,"Goldner, Dach and Pfannerstill",CN,ACT,Biotechnology: Biological Products (No Diagnostic Substances),18,Loan,2021-04-02,2025-11-22,CNY,14440124,18503933,14354932,Stage 2,MEL,C,C02,C02c,C,F01,Loan06,General Purpose,AA above,G,Pledge,ppp2,hotel
607,2020-12-31,80-673-4780,Jakubowski-Nolan,US,VIC,Telecommunications Equipment,13,Loan,2020-03-22,2025-03-31,CNY,27162343,48708479,16129993,Stage 2,PER,F,F04,F04b,F,C01,Loan01,Internal Refinance,No Rating,J,Guarantee,ppp1,residential
608,2020-12-31,44-415-2682,Kohler-Bernier,CN,ACT,Department/Specialty Retail Stores,14,Corporate Bond,2021-11-29,2025-01-08,PEN,29610685,8371120,41925278,Stage 2,BNE,B,B05,B05c,B,D01,Corporate Bond04,General Purpose,AA above,K,Mortgage,ppp3,logistics
609,2020-12-31,10-376-5395,"Lind, Auer and Kuhic",GB,WA,,12,Corporate Bond,2023-06-07,2025-08-13,CNY,1540349,39800958,7882537,Stage 2,MEL,C,C01,C01e,C,D01,Corporate Bond05,External Refinance,AA above,L,Pledge,ppp4,logistics
610,2020-12-31,16-041-7279,MacGyver-McCullough,NZ,ACT,Diversified Commercial Services,01,Loan,2023-10-03,2025-11-11,PHP,36949171,18679095,37680005,Stage 1,BNE,C,C03,C03d,C,C01,Loan06,External Refinance,AA above,M,Mortgage,,office
611,2020-12-31,29-305-5845,Smith Inc,AU,WA,Services-Misc. Amusement & Recreation,16,Loan,2021-07-09,2025-03-20,CNY,18865125,5119832,1585782,Stage 1,CBD,C,C02,C02b,C,D01,Loan01,General Purpose,AA above,S,Guarantee,ppp4,
612,2020-12-31,05-990-9667,Kozey-Kemmer,NZ,QLD,Major Pharmaceuticals,09,Loan,2020-04-24,2025-06-20,BRL,2629035,32960633,25727648,Stage 2,TFD,F,F04,F04f,F,C01,Loan02,External Refinance,BB above,K,Credit,,residential
613,2020-12-31,97-655-8921,Dibbert-Ziemann,GB,WA,Paints/Coatings,11,Trade Finance,2021-05-18,2025-06-27,USD,39508267,13664668,11612234,Stage 1,BNE,F,F01,F01d,F,E01,Trade Finance05,General Purpose,AA above,D,Pledge,ppp2,office
614,2020-12-31,89-647-5789,Sauer-Runolfsdottir,US,WA,Commercial Banks,06,Loan,2022-01-26,2025-02-15,SEK,48509548,1195884,24850037,Stage 1,CBD,E,E01,E01b,E,E01,Loan04,Internal Refinance,AA above,S,Guarantee,ppp3,hotel
615,2020-12-31,76-957-7288,Metz Group,US,WA,Biotechnology: Biological Products (No Diagnostic Substances),05,Trade Finance,2022-04-11,2025-10-07,BRL,49076782,35457784,9682978,Stage 1,MEL,C,C03,C03c,C,E01,Trade Finance03,Internal Refinance,AA above,M,Guarantee,ppp3,residential
616,2020-12-31,62-676-1370,Abbott-Kiehn,HK,ACT,Business Services,14,Corporate Bond,2022-10-21,2024-12-12,EUR,38826000,2090009,49841071,Stage 1,CBD,C,C02,C02a,C,F01,Corporate Bond04,External Refinance,AA above,A,Credit,,office
617,2020-12-31,75-262-6333,Connelly-Bergstrom,GB,ACT,,01,Corporate Bond,2020-03-21,2025-10-30,CNY,21108826,10972794,22224046,Stage 1,SFD,B,B01,B01f,B,B01,Corporate Bond03,External Refinance,AA above,C,Guarantee,,residential
618,2020-12-31,20-489-3860,Kertzmann-Bosco,NZ,TAS,,17,Trade Finance,2021-04-06,2025-06-28,ILS,16975647,12091582,25093157,Stage 2,BNE,B,B03,B03f,B,E01,Trade Finance06,External Refinance,No Rating,K,Credit,ppp1,office
619,2020-12-31,85-767-3747,Rippin-Wintheiser,CN,VIC,Transportation Services,08,Trade Finance,2021-06-18,2025-08-18,RSD,29889806,28141823,14283712,,PER,E,E06,E06b,E,E01,Trade Finance06,General Purpose,AA above,R,Pledge,,hotel
620,2020-12-31,71-813-0915,"Klocko, Reichert and Cummings",NZ,TAS,Diversified Commercial Services,19,Trade Finance,2022-01-09,2025-02-13,RUB,18729304,35025297,43920760,Stage 1,TFD,A,A06,A06c,A,E01,Trade Finance06,General Purpose,BB above,K,Guarantee,ppp3,logistics
621,2020-12-31,29-863-7832,Green-Yundt,GB,QLD,Telecommunications Equipment,02,Trade Finance,2022-07-20,2025-09-11,NGN,16674497,47100207,43736633,,TFD,C,C01,C01f,C,A01,Trade Finance06,General Purpose,No Rating,G,Guarantee,,
622,2020-12-31,49-139-5252,"Bergnaum, Roberts and Runte",HK,TAS,Hospital/Nursing Management,01,Loan,2023-11-06,2025-07-03,MXN,30241028,14633840,25301344,Stage 1,TFD,E,E05,E05e,E,B01,Loan02,General Purpose,AA above,B,Credit,ppp2,residential
623,2020-12-31,52-419-4319,Keeling-Schaden,NZ,VIC,Major Banks,02,Loan,2021-06-16,2025-08-04,GEL,16758719,44932915,43962689,Stage 2,MEL,C,C05,C05c,C,E01,Loan01,General Purpose,BB above,K,Credit,ppp2,hotel
624,2020-12-31,22-898-2022,Keebler Inc,AU,TAS,Computer Communications Equipment,11,Loan,2020-05-31,2025-06-16,TZS,10696223,2147110,2987839,,TFD,A,A06,A06d,A,B01,Loan06,External Refinance,BB above,K,Mortgage,,
625,2020-12-31,71-274-4202,"Batz, Goyette and Cassin",HK,ACT,Major Banks,06,Loan,2020-01-03,2024-12-25,PAB,46565977,9342522,38265202,Stage 1,PER,E,E02,E02d,E,C01,Loan05,Internal Refinance,AA above,B,Guarantee,ppp1,office
626,2020-12-31,53-073-1381,Predovic-Pacocha,AU,NSW,Industrial Machinery/Components,14,Trade Finance,2021-01-01,2025-07-11,JPY,21825637,39808456,19958630,Stage 1,PER,E,E06,E06c,E,B01,Trade Finance04,Internal Refinance,AA above,P,Credit,ppp4,residential
627,2020-12-31,74-334-0806,Hegmann-Krajcik,US,TAS,Industrial Specialties,20,Loan,2020-06-23,2025-06-21,CNY,34561244,3269130,49539686,,BNE,D,D06,D06b,D,D01,Loan06,Internal Refinance,No Rating,H,Guarantee,ppp1,hotel
628,2020-12-31,47-365-5181,"Strosin, Zulauf and Considine",NZ,NSW,Major Pharmaceuticals,15,Loan,2022-09-22,2025-04-16,RUB,6373085,6093353,18360527,Stage 2,TFD,B,B04,B04f,B,C01,Loan05,General Purpose,AA above,S,Pledge,ppp3,hotel
629,2020-12-31,43-057-8655,Wehner-Stracke,NZ,VIC,,16,Trade Finance,2022-06-11,2025-09-30,RUB,48709678,47241701,29152977,Stage 2,SFD,F,F01,F01f,F,D01,Trade Finance06,Internal Refinance,No Rating,W,Mortgage,,hotel
630,2020-12-31,37-173-3484,"Schowalter, Mohr and Hammes",HK,VIC,Major Pharmaceuticals,15,Loan,2023-08-18,2024-12-13,UAH,3099886,16260315,3509656,Stage 2,CBD,E,E05,E05e,E,A01,Loan03,Internal Refinance,AA above,S,Guarantee,,residential
631,2020-12-31,80-634-3986,McKenzie-Bernhard,NZ,TAS,Major Pharmaceuticals,19,Loan,2022-09-05,2025-02-17,NGN,26125588,4075548,17317282,Stage 1,TFD,D,D02,D02e,D,A01,Loan02,General Purpose,No Rating,M,Credit,ppp1,logistics
632,2020-12-31,76-676-4255,Connelly Inc,AU,TAS,Home Furnishings,10,Corporate Bond,2023-08-18,2025-01-02,PHP,37541814,80303,6030789,Stage 2,CBD,E,E03,E03d,E,E01,Corporate Bond05,General Purpose,BB above,C,Pledge,ppp2,hotel
633,2020-12-31,92-723-0738,"Keebler, Parker and Will",GB,VIC,Homebuilding,04,Trade Finance,2023-07-08,2025-01-14,CNY,12020029,10316177,6050306,Stage 2,CBD,B,B01,B01f,B,D01,Trade Finance01,Internal Refinance,BB above,K,Guarantee,ppp1,logistics
634,2020-12-31,01-457-9783,D'Amore Inc,AU,WA,,15,Trade Finance,2020-11-19,2025-04-25,PLN,37545514,17795643,7989186,Stage 1,MEL,E,E05,E05b,E,C01,Trade Finance04,External Refinance,AA above,D,Credit,,residential
635,2020-12-31,39-078-5215,Halvorson Inc,US,NSW,Semiconductors,20,Trade Finance,2021-03-16,2025-01-03,USD,42400281,3705232,26963833,,CBD,F,F05,F05b,F,F01,Trade Finance06,External Refinance,AA above,H,Credit,,hotel
636,2020-12-31,15-708-9566,"Batz, Schroeder and Wiza",GB,TAS,Biotechnology: In Vitro & In Vivo Diagnostic Substances,02,Loan,2023-01-16,2025-06-02,IDR,29038818,26541610,33574092,Stage 2,TFD,C,C06,C06c,C,A01,Loan03,External Refinance,BB above,B,Guarantee,ppp3,office
637,2020-12-31,32-171-8357,"Gottlieb, Vandervort and Oberbrunner",AU,WA,Consumer Electronics/Appliances,12,Corporate Bond,2020-10-26,2025-03-22,RUB,39798819,16062485,13758781,,MEL,D,D03,D03c,D,F01,Corporate Bond05,External Refinance,BB above,G,Credit,ppp3,
638,2020-12-31,90-188-5091,"Veum, Grant and Considine",GB,NSW,Industrial Machinery/Components,04,Trade Finance,2022-07-24,2025-10-16,ZAR,2146776,34202309,19155231,,PER,B,B06,B06f,B,E01,Trade Finance02,General Purpose,BB above,V,Mortgage,,
639,2020-12-31,25-186-6811,Spinka LLC,CN,WA,Specialty Foods,15,Trade Finance,2021-12-23,2025-04-10,IDR,6932767,16313375,32901461,Stage 2,CBD,F,F04,F04c,F,C01,Trade Finance02,External Refinance,BB above,S,Pledge,,
640,2020-12-31,28-832-3761,Mosciski Group,CN,TAS,Clothing/Shoe/Accessory Stores,10,Loan,2020-03-30,2024-12-10,CNY,3231219,11375826,46654481,Stage 2,TFD,E,E05,E05e,E,E01,Loan04,External Refinance,BB above,M,Credit,ppp4,logistics
641,2020-12-31,03-583-9010,Beatty Inc,US,NSW,Building Products,20,Corporate Bond,2021-12-30,2025-06-04,IDR,7730121,48929031,6236237,Stage 2,MEL,A,A04,A04f,A,E01,Corporate Bond01,General Purpose,BB above,B,Credit,,logistics
642,2020-12-31,85-194-5994,Buckridge and Sons,CN,ACT,Natural Gas Distribution,19,Trade Finance,2021-06-24,2025-09-15,PEN,43970355,47905007,21039179,,BNE,A,A05,A05c,A,F01,Trade Finance04,Internal Refinance,No Rating,B,Credit,ppp3,residential
643,2020-12-31,19-068-4691,Schoen-Stracke,US,VIC,Business Services,07,Trade Finance,2023-03-04,2025-06-10,USD,23567761,33173630,14191063,Stage 1,BNE,C,C04,C04d,C,E01,Trade Finance06,Internal Refinance,AA above,S,Credit,ppp2,residential
644,2020-12-31,22-452-4185,"Miller, Ondricka and Lang",CN,WA,,02,Trade Finance,2021-07-05,2025-11-30,MXN,20096692,45283303,17152185,Stage 1,CBD,F,F03,F03c,F,D01,Trade Finance06,Internal Refinance,No Rating,M,Credit,ppp1,hotel
645,2020-12-31,19-902-6634,Vandervort and Sons,NZ,QLD,Package Goods/Cosmetics,05,Loan,2022-12-05,2025-10-20,MXN,34509090,27701603,11082161,,TFD,B,B02,B02f,B,E01,Loan06,External Refinance,BB above,V,Guarantee,ppp1,office
646,2020-12-31,12-973-0191,Pacocha Group,HK,TAS,,12,Corporate Bond,2020-11-28,2025-07-13,HUF,16393315,5858093,40790897,,SFD,A,A02,A02e,A,C01,Corporate Bond05,External Refinance,AA above,P,Pledge,ppp2,logistics
647,2020-12-31,33-672-8663,O'Reilly-Hermann,US,VIC,Industrial Machinery/Components,11,Trade Finance,2023-02-25,2025-08-12,PEN,12885515,41152430,18850856,,TFD,A,A03,A03a,A,D01,Trade Finance04,External Refinance,AA above,O,Pledge,ppp4,hotel
648,2020-12-31,12-377-7931,Streich LLC,HK,ACT,,10,Trade Finance,2021-12-26,2025-11-21,EUR,6704250,3208265,37076991,Stage 2,CBD,B,B06,B06e,B,C01,Trade Finance04,General Purpose,AA above,S,Pledge,ppp4,residential
649,2020-12-31,67-654-5972,"Glover, Koch and Schuster",US,QLD,Transportation Services,15,Trade Finance,2021-02-22,2025-02-11,CZK,39891172,23405349,41040250,,BNE,E,E04,E04e,E,B01,Trade Finance02,General Purpose,BB above,G,Mortgage,ppp1,hotel
650,2021-01-29,09-801-6083,"Rolfson, Walsh and Collier",HK,NSW,,18,Trade Finance,2022-02-10,2025-04-05,RUB,41856612,2135829,41037327,Stage 1,MEL,A,A02,A02d,A,B01,Trade Finance05,General Purpose,AA above,R,Mortgage,ppp3,hotel
651,2021-01-29,87-784-1251,Hilll-Morar,CN,VIC,Major Pharmaceuticals,06,Corporate Bond,2021-06-16,2025-03-14,EUR,8908472,5940554,14771223,Stage 1,PER,B,B05,B05a,B,E01,Corporate Bond05,General Purpose,AA above,H,Mortgage,ppp4,
652,2021-01-29,31-340-9703,Volkman LLC,US,WA,Semiconductors,11,Trade Finance,2021-12-25,2025-07-30,PHP,32133801,28438299,19591047,,SFD,E,E06,E06d,E,E01,Trade Finance05,Internal Refinance,No Rating,V,Pledge,ppp2,
653,2021-01-29,74-984-7062,Konopelski-Champlin,AU,VIC,Farming/Seeds/Milling,04,Corporate Bond,2020-10-20,2025-08-27,PLN,5106672,14458073,35350086,Stage 2,CBD,A,A03,A03c,A,C01,Corporate Bond03,External Refinance,No Rating,K,Guarantee,,office
654,2021-01-29,69-627-9228,Beahan and Sons,CN,QLD,,08,Trade Finance,2021-02-19,2024-12-15,PLN,40692196,12689832,34659134,,BNE,B,B02,B02d,B,B01,Trade Finance06,External Refinance,AA above,B,Guarantee,ppp2,logistics
655,2021-01-29,96-948-9428,Fahey LLC,CN,NSW,Major Banks,12,Corporate Bond,2021-10-30,2025-05-18,EUR,47526223,28690716,18672717,,SFD,F,F01,F01d,F,B01,Corporate Bond05,Internal Refinance,AA above,F,Mortgage,ppp2,
656,2021-01-29,57-844-3164,Turner-Bogisich,HK,ACT,Industrial Machinery/Components,07,Loan,2021-06-08,2025-05-30,JPY,3062742,11230939,39620092,Stage 1,SFD,B,B06,B06c,B,B01,Loan02,Internal Refinance,AA above,T,Guarantee,ppp3,office
657,2021-01-29,58-646-9130,Wolf Group,GB,WA,Commercial Banks,20,Trade Finance,2021-09-24,2025-09-25,CNY,39997009,48608040,36586581,Stage 1,TFD,C,C02,C02a,C,D01,Trade Finance01,General Purpose,BB above,W,Guarantee,ppp3,hotel
658,2021-01-29,24-009-6624,"Rowe, Jakubowski and Hegmann",NZ,WA,,06,Trade Finance,2021-11-04,2025-06-24,IDR,38889848,5530558,38424570,Stage 1,TFD,D,D04,D04c,D,A01,Trade Finance02,General Purpose,No Rating,R,Credit,ppp2,
659,2021-01-29,70-216-7490,Kreiger LLC,GB,TAS,Investment Managers,19,Corporate Bond,2023-07-14,2025-08-27,CNY,1901569,42584614,7880726,Stage 2,CBD,E,E06,E06d,E,C01,Corporate Bond05,General Purpose,No Rating,K,Credit,ppp2,
660,2021-01-29,67-081-7549,"Hessel, Ebert and McDermott",HK,NSW,Water Supply,06,Corporate Bond,2020-09-15,2025-09-29,USD,20684397,3718178,33738766,,MEL,C,C02,C02a,C,B01,Corporate Bond05,Internal Refinance,AA above,H,Mortgage,,residential
661,2021-01-29,90-485-2453,"VonRueden, Daugherty and Gerhold",US,NSW,Medical Electronics,02,Trade Finance,2020-01-27,2025-08-02,PKR,46245526,18598450,4517178,Stage 2,CBD,C,C02,C02c,C,F01,Trade Finance01,General Purpose,No Rating,V,Pledge,,logistics
662,2021-01-29,63-504-1573,McGlynn-Hagenes,GB,NSW,Medical Specialities,13,Corporate Bond,2020-09-21,2025-01-07,YER,37523423,28440208,17867521,,TFD,D,D05,D05e,D,C01,Corporate Bond03,General Purpose,BB above,M,Pledge,ppp4,residential
663,2021-01-29,63-294-3710,Will LLC,US,VIC,,05,Trade Finance,2023-05-15,2025-03-03,CNY,21328128,38802180,24624749,Stage 2,PER,A,A02,A02d,A,E01,Trade Finance03,External Refinance,BB above,W,Mortgage,ppp2,hotel
664,2021-01-29,74-006-1429,"Reichert, Satterfield and Welch",US,WA,Medical/Dental Instruments,16,Loan,2020-08-01,2025-09-11,IDR,49589520,36396300,42818825,,PER,D,D05,D05e,D,E01,Loan05,External Refinance,AA above,R,Guarantee,ppp3,office
665,2021-01-29,63-281-9023,"Rodriguez, Braun and Aufderhar",HK,NSW,,15,Loan,2020-07-08,2025-04-26,IDR,20255182,5759813,47886186,Stage 1,TFD,F,F04,F04e,F,F01,Loan06,External Refinance,BB above,R,Guarantee,ppp4,office
666,2021-01-29,54-302-8463,Moore Group,AU,WA,,20,Corporate Bond,2020-12-31,2025-10-11,RUB,22440785,1942908,34340290,,MEL,A,A03,A03e,A,D01,Corporate Bond03,General Purpose,No Rating,M,Mortgage,,
667,2021-01-29,33-437-2249,Macejkovic Inc,GB,WA,Life Insurance,18,Loan,2020-11-19,2025-10-19,IDR,47371518,17273902,43841281,,MEL,C,C03,C03f,C,A01,Loan02,General Purpose,AA above,M,Pledge,ppp1,residential
668,2021-01-29,69-762-6254,"Boehm, Langosh and Hahn",US,TAS,Department/Specialty Retail Stores,16,Loan,2022-02-27,2025-06-30,JPY,7077743,27777127,32463506,Stage 2,SFD,E,E05,E05b,E,E01,Loan06,General Purpose,AA above,B,Mortgage,ppp2,residential
